lands_in_deck,drs_in_deck,targets_in_deck,creatures_in_deck,blanks_in_deck,win_%,fail_%,avg_creatures_in_gy
1,1,1,17,0,0.00,100.00,0.00
1,1,1,17,1,0.00,100.00,0.00
1,1,1,17,2,0.00,100.00,0.00
1,1,1,17,3,0.00,100.00,0.00
1,1,1,17,4,0.00,100.00,0.00
1,1,1,17,5,0.00,100.00,0.00
1,1,1,17,6,0.00,100.00,0.00
1,1,1,17,7,0.00,100.00,0.00
1,1,1,17,8,0.00,100.00,0.00
1,1,1,17,9,0.00,100.00,0.00
1,1,1,17,10,0.00,100.00,0.00
1,1,1,17,11,0.00,100.00,0.00
1,1,1,17,12,0.00,100.00,0.00
1,1,1,17,13,0.00,100.00,0.00
1,1,1,17,14,0.00,100.00,0.00
1,1,1,17,15,0.00,100.00,0.00
1,1,1,18,0,0.00,100.00,0.00
1,1,1,18,1,0.00,100.00,0.00
1,1,1,18,2,0.00,100.00,0.00
1,1,1,18,3,0.00,100.00,0.00
1,1,1,18,4,0.00,100.00,0.00
1,1,1,18,5,0.00,100.00,0.00
1,1,1,18,6,0.00,100.00,0.00
1,1,1,18,7,0.00,100.00,0.00
1,1,1,18,8,0.00,100.00,0.00
1,1,1,18,9,0.00,100.00,0.00
1,1,1,18,10,0.00,100.00,0.00
1,1,1,18,11,0.00,100.00,0.00
1,1,1,18,12,0.00,100.00,0.00
1,1,1,18,13,0.00,100.00,0.00
1,1,1,18,14,0.00,100.00,0.00
1,1,1,18,15,0.00,100.00,0.00
1,1,1,19,0,4.54,95.46,19.00
1,1,1,19,1,4.56,95.44,19.00
1,1,1,19,2,4.53,95.47,19.00
1,1,1,19,3,4.52,95.48,19.00
1,1,1,19,4,4.53,95.47,19.00
1,1,1,19,5,4.53,95.47,19.00
1,1,1,19,6,4.56,95.44,19.00
1,1,1,19,7,4.56,95.44,19.00
1,1,1,19,8,4.54,95.46,19.00
1,1,1,19,9,4.54,95.46,19.00
1,1,1,19,10,4.54,95.46,19.00
1,1,1,19,11,4.59,95.41,19.00
1,1,1,19,12,4.50,95.50,19.00
1,1,1,19,13,4.53,95.47,19.00
1,1,1,19,14,4.54,95.46,19.00
1,1,1,19,15,4.58,95.42,19.00
1,1,1,20,0,8.32,91.68,19.52
1,1,1,20,1,8.28,91.72,19.53
1,1,1,20,2,8.35,91.65,19.52
1,1,1,20,3,8.29,91.71,19.52
1,1,1,20,4,8.33,91.67,19.52
1,1,1,20,5,8.28,91.72,19.52
1,1,1,20,6,8.30,91.70,19.53
1,1,1,20,7,8.30,91.70,19.52
1,1,1,20,8,8.28,91.72,19.52
1,1,1,20,9,8.29,91.71,19.52
1,1,1,20,10,8.30,91.70,19.52
1,1,1,20,11,8.27,91.73,19.52
1,1,1,20,12,8.27,91.73,19.52
1,1,1,20,13,8.29,91.71,19.52
1,1,1,20,14,8.31,91.69,19.52
1,1,1,20,15,8.30,91.70,19.52
1,1,1,21,0,11.41,88.59,20.06
1,1,1,21,1,11.42,88.58,20.06
1,1,1,21,2,11.44,88.56,20.06
1,1,1,21,3,11.42,88.58,20.06
1,1,1,21,4,11.44,88.56,20.06
1,1,1,21,5,11.44,88.56,20.06
1,1,1,21,6,11.37,88.63,20.06
1,1,1,21,7,11.44,88.56,20.06
1,1,1,21,8,11.43,88.57,20.06
1,1,1,21,9,11.36,88.64,20.06
1,1,1,21,10,11.41,88.59,20.06
1,1,1,21,11,11.45,88.55,20.06
1,1,1,21,12,11.42,88.58,20.06
1,1,1,21,13,11.41,88.59,20.06
1,1,1,21,14,11.38,88.62,20.06
1,1,1,21,15,11.46,88.54,20.06
1,1,1,22,0,14.07,85.93,20.61
1,1,1,22,1,14.06,85.94,20.61
1,1,1,22,2,14.13,85.87,20.62
1,1,1,22,3,14.03,85.97,20.62
1,1,1,22,4,14.07,85.93,20.61
1,1,1,22,5,14.01,85.99,20.61
1,1,1,22,6,14.07,85.93,20.61
1,1,1,22,7,14.06,85.94,20.61
1,1,1,22,8,14.05,85.95,20.62
1,1,1,22,9,14.00,86.00,20.61
1,1,1,22,10,14.02,85.98,20.61
1,1,1,22,11,14.10,85.90,20.61
1,1,1,22,12,14.10,85.90,20.62
1,1,1,22,13,14.02,85.98,20.62
1,1,1,22,14,14.03,85.97,20.61
1,1,1,22,15,14.05,85.95,20.62
1,1,1,23,0,16.24,83.76,21.18
1,1,1,23,1,16.23,83.77,21.18
1,1,1,23,2,16.27,83.73,21.18
1,1,1,23,3,16.32,83.68,21.17
1,1,1,23,4,16.25,83.75,21.19
1,1,1,23,5,16.28,83.72,21.17
1,1,1,23,6,16.33,83.67,21.18
1,1,1,23,7,16.24,83.76,21.18
1,1,1,23,8,16.26,83.74,21.18
1,1,1,23,9,16.33,83.67,21.18
1,1,1,23,10,16.32,83.68,21.18
1,1,1,23,11,16.30,83.70,21.17
1,1,1,23,12,16.25,83.75,21.17
1,1,1,23,13,16.33,83.67,21.17
1,1,1,23,14,16.34,83.66,21.18
1,1,1,23,15,16.28,83.72,21.18
1,1,1,24,0,18.23,81.77,21.75
1,1,1,24,1,18.20,81.80,21.75
1,1,1,24,2,18.17,81.83,21.75
1,1,1,24,3,18.14,81.86,21.76
1,1,1,24,4,18.23,81.77,21.75
1,1,1,24,5,18.14,81.86,21.75
1,1,1,24,6,18.22,81.78,21.75
1,1,1,24,7,18.24,81.76,21.75
1,1,1,24,8,18.20,81.80,21.75
1,1,1,24,9,18.18,81.82,21.75
1,1,1,24,10,18.13,81.87,21.75
1,1,1,24,11,18.15,81.85,21.75
1,1,1,24,12,18.19,81.81,21.76
1,1,1,24,13,18.23,81.77,21.75
1,1,1,24,14,18.17,81.83,21.76
1,1,1,24,15,18.12,81.88,21.75
1,1,1,25,0,19.80,80.20,22.34
1,1,1,25,1,19.75,80.25,22.33
1,1,1,25,2,19.76,80.24,22.34
1,1,1,25,3,19.83,80.17,22.34
1,1,1,25,4,19.82,80.18,22.34
1,1,1,25,5,19.88,80.12,22.34
1,1,1,25,6,19.80,80.20,22.34
1,1,1,25,7,19.81,80.19,22.34
1,1,1,25,8,19.79,80.21,22.33
1,1,1,25,9,19.83,80.17,22.34
1,1,1,25,10,19.80,80.20,22.34
1,1,1,25,11,19.78,80.22,22.34
1,1,1,25,12,19.78,80.22,22.33
1,1,1,25,13,19.80,80.20,22.34
1,1,1,25,14,19.78,80.22,22.33
1,1,1,25,15,19.80,80.20,22.35
1,1,1,26,0,21.20,78.80,22.94
1,1,1,26,1,21.23,78.77,22.94
1,1,1,26,2,21.24,78.76,22.93
1,1,1,26,3,21.22,78.78,22.94
1,1,1,26,4,21.22,78.78,22.94
1,1,1,26,5,21.20,78.80,22.93
1,1,1,26,6,21.16,78.84,22.94
1,1,1,26,7,21.23,78.77,22.93
1,1,1,26,8,21.23,78.77,22.92
1,1,1,26,9,21.21,78.79,22.93
1,1,1,26,10,21.27,78.73,22.94
1,1,1,26,11,21.12,78.88,22.93
1,1,1,26,12,21.18,78.81,22.94
1,1,1,26,13,21.22,78.78,22.94
1,1,1,26,14,21.24,78.76,22.94
1,1,1,26,15,21.17,78.83,22.94
1,1,1,27,0,22.42,77.58,23.54
1,1,1,27,1,22.41,77.59,23.54
1,1,1,27,2,22.37,77.63,23.54
1,1,1,27,3,22.44,77.56,23.54
1,1,1,27,4,22.43,77.57,23.54
1,1,1,27,5,22.34,77.66,23.54
1,1,1,27,6,22.49,77.51,23.53
1,1,1,27,7,22.43,77.57,23.54
1,1,1,27,8,22.35,77.65,23.54
1,1,1,27,9,22.44,77.56,23.54
1,1,1,27,10,22.49,77.51,23.54
1,1,1,27,11,22.50,77.50,23.54
1,1,1,27,12,22.34,77.66,23.54
1,1,1,27,13,22.44,77.56,23.53
1,1,1,27,14,22.44,77.56,23.54
1,1,1,27,15,22.43,77.57,23.53
1,1,1,28,0,23.47,76.53,24.16
1,1,1,28,1,23.48,76.52,24.15
1,1,1,28,2,23.43,76.57,24.15
1,1,1,28,3,23.43,76.57,24.16
1,1,1,28,4,23.42,76.58,24.15
1,1,1,28,5,23.47,76.53,24.14
1,1,1,28,6,23.42,76.58,24.15
1,1,1,28,7,23.49,76.51,24.16
1,1,1,28,8,23.45,76.55,24.15
1,1,1,28,9,23.53,76.47,24.16
1,1,1,28,10,23.42,76.58,24.16
1,1,1,28,11,23.36,76.64,24.15
1,1,1,28,12,23.52,76.48,24.16
1,1,1,28,13,23.51,76.49,24.17
1,1,1,28,14,23.49,76.51,24.16
1,1,1,28,15,23.45,76.55,24.15
1,1,1,29,0,24.51,75.49,24.77
1,1,1,29,1,24.39,75.61,24.78
1,1,1,29,2,24.42,75.58,24.77
1,1,1,29,3,24.32,75.68,24.78
1,1,1,29,4,24.46,75.54,24.77
1,1,1,29,5,24.49,75.51,24.77
1,1,1,29,6,24.46,75.54,24.77
1,1,1,29,7,24.37,75.63,24.77
1,1,1,29,8,24.40,75.60,24.77
1,1,1,29,9,24.43,75.57,24.78
1,1,1,29,10,24.39,75.61,24.79
1,1,1,29,11,24.35,75.65,24.77
1,1,1,29,12,24.33,75.67,24.78
1,1,1,29,13,24.38,75.62,24.79
1,1,1,29,14,24.39,75.61,24.78
1,1,1,29,15,24.34,75.66,24.76
1,1,1,30,0,25.19,74.81,25.40
1,1,1,30,1,25.26,74.74,25.39
1,1,1,30,2,25.16,74.84,25.39
1,1,1,30,3,25.13,74.87,25.41
