lands_in_deck,drs_in_deck,targets_in_deck,creatures_in_deck,blanks_in_deck,win_%,fail_%,avg_creatures_in_gy
1,1,1,17,0,0.00,100.00,0.00
1,1,1,17,1,0.00,100.00,0.00
1,1,1,17,2,0.00,100.00,0.00
1,1,1,17,3,0.00,100.00,0.00
1,1,1,17,4,0.00,100.00,0.00
1,1,1,17,5,0.00,100.00,0.00
1,1,1,17,6,0.00,100.00,0.00
1,1,1,17,7,0.00,100.00,0.00
1,1,1,17,8,0.00,100.00,0.00
1,1,1,17,9,0.00,100.00,0.00
1,1,1,17,10,0.00,100.00,0.00
1,1,1,17,11,0.00,100.00,0.00
1,1,1,17,12,0.00,100.00,0.00
1,1,1,17,13,0.00,100.00,0.00
1,1,1,17,14,0.00,100.00,0.00
1,1,1,17,15,0.00,100.00,0.00
1,1,1,18,0,0.00,100.00,0.00
1,1,1,18,1,0.00,100.00,0.00
1,1,1,18,2,0.00,100.00,0.00
1,1,1,18,3,0.00,100.00,0.00
1,1,1,18,4,0.00,100.00,0.00
1,1,1,18,5,0.00,100.00,0.00
1,1,1,18,6,0.00,100.00,0.00
1,1,1,18,7,0.00,100.00,0.00
1,1,1,18,8,0.00,100.00,0.00
1,1,1,18,9,0.00,100.00,0.00
1,1,1,18,10,0.00,100.00,0.00
1,1,1,18,11,0.00,100.00,0.00
1,1,1,18,12,0.00,100.00,0.00
1,1,1,18,13,0.00,100.00,0.00
1,1,1,18,14,0.00,100.00,0.00
1,1,1,18,15,0.00,100.00,0.00
1,1,1,19,0,0.00,100.00,0.00
1,1,1,19,1,0.00,100.00,0.00
1,1,1,19,2,0.00,100.00,0.00
1,1,1,19,3,0.00,100.00,0.00
1,1,1,19,4,0.00,100.00,0.00
1,1,1,19,5,0.00,100.00,0.00
1,1,1,19,6,0.00,100.00,0.00
1,1,1,19,7,0.00,100.00,0.00
1,1,1,19,8,0.00,100.00,0.00
1,1,1,19,9,0.00,100.00,0.00
1,1,1,19,10,0.00,100.00,0.00
1,1,1,19,11,0.00,100.00,0.00
1,1,1,19,12,0.00,100.00,0.00
1,1,1,19,13,0.00,100.00,0.00
1,1,1,19,14,0.00,100.00,0.00
1,1,1,19,15,0.00,100.00,0.00
1,1,1,20,0,0.00,100.00,0.00
1,1,1,20,1,0.00,100.00,0.00
1,1,1,20,2,0.00,100.00,0.00
1,1,1,20,3,0.00,100.00,0.00
1,1,1,20,4,0.00,100.00,0.00
1,1,1,20,5,0.00,100.00,0.00
1,1,1,20,6,0.00,100.00,0.00
1,1,1,20,7,0.00,100.00,0.00
1,1,1,20,8,0.00,100.00,0.00
1,1,1,20,9,0.00,100.00,0.00
1,1,1,20,10,0.00,100.00,0.00
1,1,1,20,11,0.00,100.00,0.00
1,1,1,20,12,0.00,100.00,0.00
1,1,1,20,13,0.00,100.00,0.00
1,1,1,20,14,0.00,100.00,0.00
1,1,1,20,15,0.00,100.00,0.00
1,1,1,21,0,0.00,100.00,0.00
1,1,1,21,1,0.00,100.00,0.00
1,1,1,21,2,0.00,100.00,0.00
1,1,1,21,3,0.00,100.00,0.00
1,1,1,21,4,0.00,100.00,0.00
1,1,1,21,5,0.00,100.00,0.00
1,1,1,21,6,0.00,100.00,0.00
1,1,1,21,7,0.00,100.00,0.00
1,1,1,21,8,0.00,100.00,0.00
1,1,1,21,9,0.00,100.00,0.00
1,1,1,21,10,0.00,100.00,0.00
1,1,1,21,11,0.00,100.00,0.00
1,1,1,21,12,0.00,100.00,0.00
1,1,1,21,13,0.00,100.00,0.00
1,1,1,21,14,0.00,100.00,0.00
1,1,1,21,15,0.00,100.00,0.00
1,1,1,22,0,0.00,100.00,0.00
1,1,1,22,1,0.00,100.00,0.00
1,1,1,22,2,0.00,100.00,0.00
1,1,1,22,3,0.00,100.00,0.00
1,1,1,22,4,0.00,100.00,0.00
1,1,1,22,5,0.00,100.00,0.00
1,1,1,22,6,0.00,100.00,0.00
1,1,1,22,7,0.00,100.00,0.00
1,1,1,22,8,0.00,100.00,0.00
1,1,1,22,9,0.00,100.00,0.00
1,1,1,22,10,0.00,100.00,0.00
1,1,1,22,11,0.00,100.00,0.00
1,1,1,22,12,0.00,100.00,0.00
1,1,1,22,13,0.00,100.00,0.00
1,1,1,22,14,0.00,100.00,0.00
1,1,1,22,15,0.00,100.00,0.00
1,1,1,23,0,3.87,96.13,23.00
1,1,1,23,1,3.85,96.15,23.00
1,1,1,23,2,3.85,96.15,23.00
1,1,1,23,3,3.86,96.14,23.00
1,1,1,23,4,3.83,96.17,23.00
1,1,1,23,5,3.85,96.15,23.00
1,1,1,23,6,3.84,96.16,23.00
1,1,1,23,7,3.83,96.17,23.00
1,1,1,23,8,3.83,96.17,23.00
1,1,1,23,9,3.85,96.15,23.00
1,1,1,23,10,3.85,96.15,23.00
1,1,1,23,11,3.84,96.16,23.00
1,1,1,23,12,3.86,96.14,23.00
1,1,1,23,13,3.84,96.16,23.00
1,1,1,23,14,3.81,96.19,23.00
1,1,1,23,15,3.85,96.15,23.00
1,1,1,24,0,7.11,92.89,23.52
1,1,1,24,1,7.12,92.88,23.52
1,1,1,24,2,7.07,92.93,23.52
1,1,1,24,3,7.14,92.86,23.52
1,1,1,24,4,7.10,92.90,23.51
1,1,1,24,5,7.11,92.89,23.52
1,1,1,24,6,7.14,92.86,23.52
1,1,1,24,7,7.11,92.89,23.52
1,1,1,24,8,7.07,92.93,23.52
1,1,1,24,9,7.07,92.93,23.52
1,1,1,24,10,7.13,92.87,23.52
1,1,1,24,11,7.11,92.89,23.52
1,1,1,24,12,7.12,92.88,23.52
1,1,1,24,13,7.11,92.89,23.52
1,1,1,24,14,7.16,92.84,23.52
1,1,1,24,15,7.11,92.89,23.52
1,1,1,25,0,9.90,90.10,24.05
1,1,1,25,1,9.94,90.06,24.05
1,1,1,25,2,9.94,90.06,24.05
1,1,1,25,3,9.94,90.06,24.05
1,1,1,25,4,9.92,90.08,24.05
1,1,1,25,5,9.98,90.02,24.05
1,1,1,25,6,9.91,90.09,24.05
1,1,1,25,7,9.93,90.07,24.05
1,1,1,25,8,9.91,90.09,24.05
1,1,1,25,9,9.90,90.10,24.05
1,1,1,25,10,9.96,90.04,24.06
1,1,1,25,11,9.96,90.04,24.05
1,1,1,25,12,9.93,90.07,24.05
1,1,1,25,13,9.97,90.03,24.05
1,1,1,25,14,9.93,90.07,24.05
1,1,1,25,15,9.97,90.03,24.05
1,1,1,26,0,12.31,87.69,24.60
1,1,1,26,1,12.38,87.62,24.60
1,1,1,26,2,12.37,87.63,24.59
1,1,1,26,3,12.32,87.68,24.60
1,1,1,26,4,12.38,87.62,24.59
1,1,1,26,5,12.39,87.61,24.60
1,1,1,26,6,12.38,87.62,24.59
1,1,1,26,7,12.34,87.66,24.60
1,1,1,26,8,12.36,87.64,24.59
1,1,1,26,9,12.32,87.68,24.60
1,1,1,26,10,12.37,87.63,24.60
1,1,1,26,11,12.38,87.62,24.59
1,1,1,26,12,12.27,87.73,24.60
1,1,1,26,13,12.37,87.63,24.60
1,1,1,26,14,12.33,87.67,24.60
1,1,1,26,15,12.40,87.60,24.60
1,1,1,27,0,14.48,85.52,25.15
1,1,1,27,1,14.46,85.54,25.15
1,1,1,27,2,14.50,85.50,25.15
1,1,1,27,3,14.51,85.49,25.16
1,1,1,27,4,14.42,85.58,25.15
1,1,1,27,5,14.46,85.54,25.15
1,1,1,27,6,14.35,85.65,25.15
1,1,1,27,7,14.50,85.50,25.15
1,1,1,27,8,14.43,85.57,25.15
1,1,1,27,9,14.47,85.53,25.15
1,1,1,27,10,14.39,85.61,25.15
1,1,1,27,11,14.41,85.59,25.15
1,1,1,27,12,14.42,85.58,25.15
1,1,1,27,13,14.44,85.56,25.15
1,1,1,27,14,14.44,85.56,25.15
1,1,1,27,15,14.47,85.53,25.15
1,1,1,28,0,16.26,83.74,25.71
1,1,1,28,1,16.29,83.71,25.72
1,1,1,28,2,16.26,83.74,25.71
1,1,1,28,3,16.29,83.71,25.73
1,1,1,28,4,16.27,83.73,25.71
1,1,1,28,5,16.27,83.73,25.71
1,1,1,28,6,16.27,83.73,25.71
1,1,1,28,7,16.28,83.72,25.72
1,1,1,28,8,16.24,83.76,25.72
1,1,1,28,9,16.25,83.75,25.71
1,1,1,28,10,16.25,83.75,25.72
1,1,1,28,11,16.28,83.72,25.72
1,1,1,28,12,16.31,83.69,25.72
1,1,1,28,13,16.22,83.78,25.71
1,1,1,28,14,16.29,83.71,25.72
1,1,1,28,15,16.22,83.78,25.71
1,1,1,29,0,17.85,82.15,26.29
1,1,1,29,1,17.82,82.18,26.29
1,1,1,29,2,17.92,82.08,26.28
1,1,1,29,3,17.86,82.14,26.29
1,1,1,29,4,17.89,82.11,26.29
1,1,1,29,5,17.84,82.16,26.29
1,1,1,29,6,17.87,82.13,26.29
1,1,1,29,7,17.88,82.12,26.29
1,1,1,29,8,17.90,82.10,26.29
1,1,1,29,9,17.90,82.10,26.29
1,1,1,29,10,17.99,82.01,26.29
1,1,1,29,11,17.91,82.09,26.29
1,1,1,29,12,17.93,82.07,26.29
1,1,1,29,13,17.91,82.09,26.29
1,1,1,29,14,17.86,82.14,26.30
1,1,1,29,15,17.87,82.13,26.28
1,1,1,30,0,19.30,80.70,26.86
1,1,1,30,1,19.19,80.81,26.87
1,1,1,30,2,19.22,80.78,26.87
1,1,1,30,3,19.27,80.73,26.87
