lands_in_deck,drs_in_deck,targets_in_deck,creatures_in_deck,blanks_in_deck,win_%,fail_%,avg_creatures_in_gy
1,1,1,17,0,9.52,90.48,16.53
1,1,1,17,1,9.50,90.50,16.53
1,1,1,17,2,9.46,90.54,16.53
1,1,1,17,3,9.47,90.53,16.53
1,1,1,17,4,9.50,90.50,16.53
1,1,1,17,5,9.51,90.49,16.53
1,1,1,17,6,9.50,90.50,16.53
1,1,1,17,7,9.51,90.49,16.53
1,1,1,17,8,9.50,90.50,16.53
1,1,1,17,9,9.46,90.54,16.53
1,1,1,17,10,9.50,90.50,16.53
1,1,1,17,11,9.47,90.53,16.53
1,1,1,17,12,9.49,90.51,16.53
1,1,1,17,13,9.43,90.57,16.53
1,1,1,17,14,9.47,90.53,16.53
1,1,1,17,15,9.51,90.49,16.53
1,1,1,18,0,12.86,87.14,17.08
1,1,1,18,1,12.89,87.11,17.07
1,1,1,18,2,12.92,87.08,17.08
1,1,1,18,3,12.90,87.10,17.07
1,1,1,18,4,12.89,87.11,17.07
1,1,1,18,5,12.89,87.11,17.07
1,1,1,18,6,12.88,87.12,17.07
1,1,1,18,7,12.90,87.10,17.07
1,1,1,18,8,12.86,87.14,17.07
1,1,1,18,9,12.91,87.09,17.07
1,1,1,18,10,12.88,87.12,17.07
1,1,1,18,11,12.88,87.12,17.07
1,1,1,18,12,12.83,87.17,17.07
1,1,1,18,13,12.84,87.16,17.07
1,1,1,18,14,12.87,87.13,17.08
1,1,1,18,15,12.86,87.14,17.07
1,1,1,19,0,15.74,84.26,17.63
1,1,1,19,1,15.67,84.33,17.62
1,1,1,19,2,15.64,84.36,17.64
1,1,1,19,3,15.68,84.32,17.63
1,1,1,19,4,15.68,84.32,17.62
1,1,1,19,5,15.69,84.31,17.63
1,1,1,19,6,15.63,84.37,17.63
1,1,1,19,7,15.71,84.29,17.63
1,1,1,19,8,15.72,84.28,17.63
1,1,1,19,9,15.66,84.34,17.63
1,1,1,19,10,15.66,84.34,17.63
1,1,1,19,11,15.68,84.33,17.63
1,1,1,19,12,15.70,84.30,17.64
1,1,1,19,13,15.63,84.37,17.63
1,1,1,19,14,15.67,84.33,17.64
1,1,1,19,15,15.64,84.36,17.63
1,1,1,20,0,17.99,82.01,18.20
1,1,1,20,1,17.98,82.02,18.21
1,1,1,20,2,17.97,82.03,18.20
1,1,1,20,3,17.96,82.04,18.21
1,1,1,20,4,17.98,82.02,18.20
1,1,1,20,5,17.96,82.04,18.20
1,1,1,20,6,17.94,82.06,18.20
1,1,1,20,7,17.97,82.03,18.20
1,1,1,20,8,17.98,82.02,18.20
1,1,1,20,9,17.94,82.06,18.20
1,1,1,20,10,17.95,82.05,18.21
1,1,1,20,11,17.99,82.01,18.20
1,1,1,20,12,18.01,81.99,18.21
1,1,1,20,13,18.01,81.99,18.21
1,1,1,20,14,17.96,82.04,18.20
1,1,1,20,15,18.01,81.99,18.20
1,1,1,21,0,19.95,80.05,18.80
1,1,1,21,1,19.89,80.11,18.79
1,1,1,21,2,19.96,80.04,18.79
1,1,1,21,3,19.84,80.16,18.79
1,1,1,21,4,19.92,80.08,18.79
1,1,1,21,5,19.89,80.11,18.78
