lands_in_deck,drs_in_deck,targets_in_deck,creatures_in_deck,blanks_in_deck,win_%,fail_%,avg_creatures_in_gy
1,1,1,17,0,20.05,79.95,15.24
1,1,1,17,1,20.11,79.89,15.24
1,1,1,17,2,19.96,80.04,15.24
1,1,1,17,3,20.09,79.92,15.24
1,1,1,17,4,20.03,79.97,15.25
1,1,1,17,5,20.09,79.91,15.24
1,1,1,17,6,19.99,80.01,15.24
1,1,1,17,7,20.03,79.97,15.25
1,1,1,17,8,20.00,80.00,15.24
1,1,1,17,9,19.98,80.02,15.24
1,1,1,17,10,19.98,80.02,15.24
1,1,1,17,11,19.98,80.02,15.24
1,1,1,17,12,20.01,79.99,15.24
1,1,1,17,13,20.05,79.95,15.24
1,1,1,17,14,20.05,79.95,15.24
1,1,1,17,15,20.06,79.94,15.24
1,1,1,18,0,21.99,78.01,15.84
1,1,1,18,1,22.00,78.00,15.84
1,1,1,18,2,21.93,78.07,15.84
1,1,1,18,3,21.87,78.13,15.84
1,1,1,18,4,21.97,78.03,15.84
1,1,1,18,5,21.92,78.08,15.84
1,1,1,18,6,21.97,78.03,15.84
1,1,1,18,7,21.99,78.01,15.84
1,1,1,18,8,21.91,78.09,15.85
1,1,1,18,9,21.91,78.09,15.83
1,1,1,18,10,21.97,78.03,15.84
1,1,1,18,11,21.92,78.08,15.84
1,1,1,18,12,21.87,78.13,15.84
1,1,1,18,13,21.88,78.12,15.84
1,1,1,18,14,21.91,78.09,15.84
1,1,1,18,15,21.89,78.11,15.84
1,1,1,19,0,23.50,76.50,16.45
1,1,1,19,1,23.56,76.44,16.45
1,1,1,19,2,23.49,76.51,16.45
1,1,1,19,3,23.50,76.50,16.46
1,1,1,19,4,23.46,76.54,16.45
1,1,1,19,5,23.49,76.51,16.46
1,1,1,19,6,23.47,76.53,16.46
1,1,1,19,7,23.51,76.49,16.46
1,1,1,19,8,23.54,76.46,16.46
1,1,1,19,9,23.38,76.62,16.45
1,1,1,19,10,23.50,76.50,16.45
1,1,1,19,11,23.47,76.53,16.46
1,1,1,19,12,23.54,76.46,16.45
1,1,1,19,13,23.43,76.57,16.45
1,1,1,19,14,23.42,76.58,16.46
1,1,1,19,15,23.49,76.51,16.45
1,1,1,20,0,24.82,75.18,17.08
1,1,1,20,1,24.72,75.28,17.09
1,1,1,20,2,24.78,75.22,17.06
1,1,1,20,3,24.72,75.28,17.07
1,1,1,20,4,24.71,75.29,17.07
1,1,1,20,5,24.73,75.27,17.07
1,1,1,20,6,24.71,75.29,17.08
1,1,1,20,7,24.68,75.32,17.07
1,1,1,20,8,24.78,75.22,17.07
1,1,1,20,9,24.74,75.26,17.07
1,1,1,20,10,24.76,75.24,17.08
1,1,1,20,11,24.69,75.31,17.07
1,1,1,20,12,24.80,75.20,17.07
1,1,1,20,13,24.71,75.29,17.07
1,1,1,20,14,24.76,75.24,17.08
1,1,1,20,15,24.73,75.27,17.07
1,1,1,21,0,25.87,74.13,17.72
1,1,1,21,1,25.83,74.17,17.70
1,1,1,21,2,25.92,74.08,17.70
1,1,1,21,3,25.89,74.11,17.71
1,1,1,21,4,25.74,74.26,17.72
1,1,1,21,5,25.78,74.22,17.71
1,1,1,21,6,25.79,74.21,17.71
1,1,1,21,7,25.78,74.22,17.70
1,1,1,21,8,25.84,74.16,17.70
1,1,1,21,9,25.77,74.23,17.70
1,1,1,21,10,25.79,74.21,17.71
1,1,1,21,11,25.89,74.11,17.71
1,1,1,21,12,25.83,74.17,17.70
1,1,1,21,13,25.83,74.17,17.70
1,1,1,21,14,25.82,74.18,17.70
1,1,1,21,15,25.77,74.23,17.70
1,1,1,22,0,26.78,73.22,18.35
1,1,1,22,1,26.76,73.24,18.35
1,1,1,22,2,26.80,73.20,18.35
1,1,1,22,3,26.70,73.30,18.35
1,1,1,22,4,26.77,73.23,18.35
1,1,1,22,5,26.75,73.25,18.35
1,1,1,22,6,26.80,73.20,18.36
1,1,1,22,7,26.74,73.26,18.35
1,1,1,22,8,26.79,73.21,18.34
1,1,1,22,9,26.78,73.22,18.35
1,1,1,22,10,26.81,73.19,18.35
1,1,1,22,11,26.66,73.34,18.35
1,1,1,22,12,26.76,73.24,18.34
1,1,1,22,13,26.72,73.28,18.35
1,1,1,22,14,26.67,73.33,18.36
1,1,1,22,15,26.72,73.28,18.35
1,1,1,23,0,27.48,72.52,19.00
1,1,1,23,1,27.49,72.51,19.00
1,1,1,23,2,27.55,72.45,18.99
1,1,1,23,3,27.54,72.46,19.01
1,1,1,23,4,27.42,72.58,19.00
1,1,1,23,5,27.44,72.56,18.99
1,1,1,23,6,27.50,72.50,19.00
1,1,1,23,7,27.38,72.62,19.00
1,1,1,23,8,27.48,72.52,18.99
1,1,1,23,9,27.60,72.40,19.00
1,1,1,23,10,27.44,72.56,18.99
1,1,1,23,11,27.48,72.52,19.00
1,1,1,23,12,27.52,72.48,18.99
1,1,1,23,13,27.42,72.58,19.00
1,1,1,23,14,27.50,72.50,19.00
