lands_in_deck,drs_in_deck,targets_in_deck,creatures_in_deck,blanks_in_deck,win_%,fail_%,avg_creatures_in_gy
1,1,1,17,0,0.00,100.00,0.00
1,1,1,17,1,0.00,100.00,0.00
1,1,1,17,2,0.00,100.00,0.00
1,1,1,17,3,0.00,100.00,0.00
1,1,1,17,4,0.00,100.00,0.00
1,1,1,17,5,0.00,100.00,0.00
1,1,1,17,6,0.00,100.00,0.00
1,1,1,17,7,0.00,100.00,0.00
1,1,1,17,8,0.00,100.00,0.00
1,1,1,17,9,0.00,100.00,0.00
1,1,1,17,10,0.00,100.00,0.00
1,1,1,17,11,0.00,100.00,0.00
1,1,1,17,12,0.00,100.00,0.00
1,1,1,17,13,0.00,100.00,0.00
1,1,1,17,14,0.00,100.00,0.00
1,1,1,17,15,0.00,100.00,0.00
1,1,1,18,0,0.00,100.00,0.00
1,1,1,18,1,0.00,100.00,0.00
1,1,1,18,2,0.00,100.00,0.00
1,1,1,18,3,0.00,100.00,0.00
1,1,1,18,4,0.00,100.00,0.00
1,1,1,18,5,0.00,100.00,0.00
1,1,1,18,6,0.00,100.00,0.00
1,1,1,18,7,0.00,100.00,0.00
1,1,1,18,8,0.00,100.00,0.00
1,1,1,18,9,0.00,100.00,0.00
1,1,1,18,10,0.00,100.00,0.00
1,1,1,18,11,0.00,100.00,0.00
1,1,1,18,12,0.00,100.00,0.00
1,1,1,18,13,0.00,100.00,0.00
1,1,1,18,14,0.00,100.00,0.00
1,1,1,18,15,0.00,100.00,0.00
1,1,1,19,0,0.00,100.00,0.00
1,1,1,19,1,0.00,100.00,0.00
1,1,1,19,2,0.00,100.00,0.00
1,1,1,19,3,0.00,100.00,0.00
1,1,1,19,4,0.00,100.00,0.00
1,1,1,19,5,0.00,100.00,0.00
1,1,1,19,6,0.00,100.00,0.00
1,1,1,19,7,0.00,100.00,0.00
1,1,1,19,8,0.00,100.00,0.00
1,1,1,19,9,0.00,100.00,0.00
1,1,1,19,10,0.00,100.00,0.00
1,1,1,19,11,0.00,100.00,0.00
1,1,1,19,12,0.00,100.00,0.00
1,1,1,19,13,0.00,100.00,0.00
1,1,1,19,14,0.00,100.00,0.00
1,1,1,19,15,0.00,100.00,0.00
1,1,1,20,0,0.00,100.00,0.00
1,1,1,20,1,0.00,100.00,0.00
1,1,1,20,2,0.00,100.00,0.00
1,1,1,20,3,0.00,100.00,0.00
1,1,1,20,4,0.00,100.00,0.00
1,1,1,20,5,0.00,100.00,0.00
1,1,1,20,6,0.00,100.00,0.00
1,1,1,20,7,0.00,100.00,0.00
1,1,1,20,8,0.00,100.00,0.00
1,1,1,20,9,0.00,100.00,0.00
1,1,1,20,10,0.00,100.00,0.00
1,1,1,20,11,0.00,100.00,0.00
1,1,1,20,12,0.00,100.00,0.00
1,1,1,20,13,0.00,100.00,0.00
1,1,1,20,14,0.00,100.00,0.00
1,1,1,20,15,0.00,100.00,0.00
1,1,1,21,0,0.00,100.00,0.00
1,1,1,21,1,0.00,100.00,0.00
1,1,1,21,2,0.00,100.00,0.00
1,1,1,21,3,0.00,100.00,0.00
1,1,1,21,4,0.00,100.00,0.00
1,1,1,21,5,0.00,100.00,0.00
1,1,1,21,6,0.00,100.00,0.00
1,1,1,21,7,0.00,100.00,0.00
1,1,1,21,8,0.00,100.00,0.00
1,1,1,21,9,0.00,100.00,0.00
1,1,1,21,10,0.00,100.00,0.00
1,1,1,21,11,0.00,100.00,0.00
1,1,1,21,12,0.00,100.00,0.00
1,1,1,21,13,0.00,100.00,0.00
1,1,1,21,14,0.00,100.00,0.00
1,1,1,21,15,0.00,100.00,0.00
1,1,1,22,0,0.00,100.00,0.00
1,1,1,22,1,0.00,100.00,0.00
1,1,1,22,2,0.00,100.00,0.00
1,1,1,22,3,0.00,100.00,0.00
1,1,1,22,4,0.00,100.00,0.00
1,1,1,22,5,0.00,100.00,0.00
1,1,1,22,6,0.00,100.00,0.00
1,1,1,22,7,0.00,100.00,0.00
1,1,1,22,8,0.00,100.00,0.00
1,1,1,22,9,0.00,100.00,0.00
1,1,1,22,10,0.00,100.00,0.00
1,1,1,22,11,0.00,100.00,0.00
1,1,1,22,12,0.00,100.00,0.00
1,1,1,22,13,0.00,100.00,0.00
1,1,1,22,14,0.00,100.00,0.00
1,1,1,22,15,0.00,100.00,0.00
1,1,1,23,0,0.00,100.00,0.00
1,1,1,23,1,0.00,100.00,0.00
1,1,1,23,2,0.00,100.00,0.00
1,1,1,23,3,0.00,100.00,0.00
1,1,1,23,4,0.00,100.00,0.00
1,1,1,23,5,0.00,100.00,0.00
1,1,1,23,6,0.00,100.00,0.00
1,1,1,23,7,0.00,100.00,0.00
1,1,1,23,8,0.00,100.00,0.00
1,1,1,23,9,0.00,100.00,0.00
1,1,1,23,10,0.00,100.00,0.00
1,1,1,23,11,0.00,100.00,0.00
1,1,1,23,12,0.00,100.00,0.00
1,1,1,23,13,0.00,100.00,0.00
1,1,1,23,14,0.00,100.00,0.00
1,1,1,23,15,0.00,100.00,0.00
1,1,1,24,0,0.00,100.00,0.00
1,1,1,24,1,0.00,100.00,0.00
1,1,1,24,2,0.00,100.00,0.00
1,1,1,24,3,0.00,100.00,0.00
1,1,1,24,4,0.00,100.00,0.00
1,1,1,24,5,0.00,100.00,0.00
1,1,1,24,6,0.00,100.00,0.00
1,1,1,24,7,0.00,100.00,0.00
1,1,1,24,8,0.00,100.00,0.00
1,1,1,24,9,0.00,100.00,0.00
1,1,1,24,10,0.00,100.00,0.00
1,1,1,24,11,0.00,100.00,0.00
1,1,1,24,12,0.00,100.00,0.00
1,1,1,24,13,0.00,100.00,0.00
1,1,1,24,14,0.00,100.00,0.00
1,1,1,24,15,0.00,100.00,0.00
1,1,1,25,0,3.59,96.41,25.00
1,1,1,25,1,3.60,96.40,25.00
1,1,1,25,2,3.57,96.43,25.00
1,1,1,25,3,3.59,96.41,25.00
1,1,1,25,4,3.57,96.43,25.00
1,1,1,25,5,3.57,96.43,25.00
1,1,1,25,6,3.61,96.39,25.00
1,1,1,25,7,3.56,96.44,25.00
1,1,1,25,8,3.59,96.41,25.00
1,1,1,25,9,3.56,96.44,25.00
1,1,1,25,10,3.55,96.45,25.00
1,1,1,25,11,3.58,96.42,25.00
1,1,1,25,12,3.58,96.42,25.00
1,1,1,25,13,3.59,96.41,25.00
1,1,1,25,14,3.58,96.42,25.00
1,1,1,25,15,3.56,96.44,25.00
1,1,1,26,0,6.66,93.34,25.52
1,1,1,26,1,6.65,93.35,25.52
1,1,1,26,2,6.66,93.34,25.52
1,1,1,26,3,6.64,93.36,25.52
1,1,1,26,4,6.63,93.37,25.52
1,1,1,26,5,6.69,93.31,25.52
1,1,1,26,6,6.68,93.32,25.52
1,1,1,26,7,6.67,93.33,25.52
1,1,1,26,8,6.68,93.32,25.52
1,1,1,26,9,6.65,93.35,25.52
1,1,1,26,10,6.71,93.29,25.52
1,1,1,26,11,6.68,93.32,25.52
1,1,1,26,12,6.65,93.35,25.52
1,1,1,26,13,6.68,93.32,25.52
1,1,1,26,14,6.63,93.37,25.52
1,1,1,26,15,6.68,93.32,25.52
1,1,1,27,0,9.29,90.71,26.05
1,1,1,27,1,9.32,90.68,26.05
1,1,1,27,2,9.32,90.68,26.05
1,1,1,27,3,9.34,90.66,26.05
1,1,1,27,4,9.34,90.66,26.04
1,1,1,27,5,9.32,90.68,26.05
1,1,1,27,6,9.28,90.72,26.05
1,1,1,27,7,9.26,90.74,26.05
1,1,1,27,8,9.36,90.64,26.05
1,1,1,27,9,9.31,90.69,26.05
1,1,1,27,10,9.31,90.69,26.05
1,1,1,27,11,9.36,90.64,26.05
1,1,1,27,12,9.35,90.65,26.04
1,1,1,27,13,9.32,90.68,26.05
1,1,1,27,14,9.29,90.70,26.05
1,1,1,27,15,9.32,90.68,26.05
1,1,1,28,0,11.62,88.38,26.59
1,1,1,28,1,11.67,88.33,26.58
1,1,1,28,2,11.66,88.34,26.59
1,1,1,28,3,11.63,88.37,26.58
1,1,1,28,4,11.59,88.41,26.59
1,1,1,28,5,11.66,88.34,26.59
1,1,1,28,6,11.69,88.31,26.59
1,1,1,28,7,11.65,88.35,26.59
1,1,1,28,8,11.67,88.33,26.60
1,1,1,28,9,11.64,88.36,26.59
1,1,1,28,10,11.70,88.30,26.59
1,1,1,28,11,11.63,88.37,26.59
1,1,1,28,12,11.66,88.34,26.59
1,1,1,28,13,11.63,88.37,26.59
1,1,1,28,14,11.63,88.37,26.59
1,1,1,28,15,11.66,88.34,26.59
1,1,1,29,0,13.63,86.37,27.15
1,1,1,29,1,13.68,86.32,27.13
1,1,1,29,2,13.68,86.32,27.14
1,1,1,29,3,13.66,86.34,27.14
1,1,1,29,4,13.68,86.32,27.14
1,1,1,29,5,13.61,86.39,27.14
1,1,1,29,6,13.66,86.34,27.14
1,1,1,29,7,13.66,86.34,27.14
1,1,1,29,8,13.67,86.33,27.14
1,1,1,29,9,13.68,86.32,27.14
1,1,1,29,10,13.66,86.34,27.13
1,1,1,29,11,13.68,86.32,27.14
1,1,1,29,12,13.74,86.26,27.14
1,1,1,29,13,13.68,86.32,27.15
1,1,1,29,14,13.72,86.28,27.13
1,1,1,29,15,13.66,86.34,27.15
1,1,1,30,0,15.38,84.62,27.70
1,1,1,30,1,15.40,84.60,27.70
1,1,1,30,2,15.45,84.55,27.70
1,1,1,30,3,15.46,84.54,27.71
