lands_in_deck,drs_in_deck,targets_in_deck,creatures_in_deck,blanks_in_deck,win_%,fail_%,avg_creatures_in_gy
1,1,1,17,0,24.89,75.11,14.50
1,1,1,17,1,24.96,75.04,14.51
1,1,1,17,2,24.91,75.09,14.50
1,1,1,17,3,24.97,75.03,14.51
1,1,1,17,4,24.97,75.03,14.50
1,1,1,17,5,24.97,75.03,14.51
1,1,1,17,6,24.94,75.06,14.50
1,1,1,17,7,25.00,75.00,14.51
1,1,1,17,8,24.95,75.05,14.51
1,1,1,17,9,24.95,75.05,14.51
1,1,1,17,10,25.02,74.98,14.51
1,1,1,17,11,25.02,74.98,14.51
1,1,1,17,12,25.02,74.98,14.51
1,1,1,17,13,24.85,75.15,14.50
1,1,1,17,14,24.99,75.01,14.51
1,1,1,17,15,25.03,74.97,14.51
1,1,1,18,0,26.17,73.83,15.14
1,1,1,18,1,26.15,73.85,15.14
1,1,1,18,2,26.19,73.81,15.15
1,1,1,18,3,26.11,73.89,15.15
1,1,1,18,4,26.15,73.85,15.15
1,1,1,18,5,26.16,73.84,15.14
1,1,1,18,6,26.11,73.89,15.14
1,1,1,18,7,26.15,73.85,15.14
1,1,1,18,8,26.18,73.82,15.14
1,1,1,18,9,26.12,73.88,15.15
1,1,1,18,10,26.11,73.89,15.14
1,1,1,18,11,26.16,73.84,15.14
1,1,1,18,12,26.20,73.80,15.14
1,1,1,18,13,26.18,73.82,15.15
1,1,1,18,14,26.24,73.76,15.14
1,1,1,18,15,26.09,73.92,15.14
1,1,1,19,0,27.11,72.89,15.79
1,1,1,19,1,27.13,72.87,15.78
1,1,1,19,2,27.15,72.85,15.79
1,1,1,19,3,27.16,72.84,15.80
1,1,1,19,4,27.18,72.82,15.79
1,1,1,19,5,27.13,72.87,15.79
1,1,1,19,6,27.19,72.81,15.79
1,1,1,19,7,27.13,72.87,15.78
1,1,1,19,8,27.18,72.82,15.78
1,1,1,19,9,27.10,72.90,15.78
1,1,1,19,10,27.20,72.80,15.78
1,1,1,19,11,27.23,72.77,15.80
1,1,1,19,12,27.13,72.87,15.79
1,1,1,19,13,27.05,72.95,15.80
1,1,1,19,14,27.06,72.94,15.79
1,1,1,19,15,27.14,72.86,15.79
1,1,1,20,0,27.87,72.13,16.44
1,1,1,20,1,28.01,71.99,16.45
1,1,1,20,2,27.95,72.05,16.44
1,1,1,20,3,27.93,72.07,16.45
1,1,1,20,4,27.94,72.06,16.45
1,1,1,20,5,27.92,72.08,16.45
1,1,1,20,6,27.94,72.06,16.44
1,1,1,20,7,27.95,72.05,16.46
