lands_in_deck,drs_in_deck,targets_in_deck,creatures_in_deck,blanks_in_deck,win_%,fail_%,avg_creatures_in_gy
1,1,1,17,0,0.00,100.00,0.00
1,1,1,17,1,0.00,100.00,0.00
1,1,1,17,2,0.00,100.00,0.00
1,1,1,17,3,0.00,100.00,0.00
1,1,1,17,4,0.00,100.00,0.00
1,1,1,17,5,0.00,100.00,0.00
1,1,1,17,6,0.00,100.00,0.00
1,1,1,17,7,0.00,100.00,0.00
1,1,1,17,8,0.00,100.00,0.00
1,1,1,17,9,0.00,100.00,0.00
1,1,1,17,10,0.00,100.00,0.00
1,1,1,17,11,0.00,100.00,0.00
1,1,1,17,12,0.00,100.00,0.00
1,1,1,17,13,0.00,100.00,0.00
1,1,1,17,14,0.00,100.00,0.00
1,1,1,17,15,0.00,100.00,0.00
1,1,1,18,0,0.00,100.00,0.00
1,1,1,18,1,0.00,100.00,0.00
1,1,1,18,2,0.00,100.00,0.00
1,1,1,18,3,0.00,100.00,0.00
1,1,1,18,4,0.00,100.00,0.00
1,1,1,18,5,0.00,100.00,0.00
1,1,1,18,6,0.00,100.00,0.00
1,1,1,18,7,0.00,100.00,0.00
1,1,1,18,8,0.00,100.00,0.00
1,1,1,18,9,0.00,100.00,0.00
1,1,1,18,10,0.00,100.00,0.00
1,1,1,18,11,0.00,100.00,0.00
1,1,1,18,12,0.00,100.00,0.00
1,1,1,18,13,0.00,100.00,0.00
1,1,1,18,14,0.00,100.00,0.00
1,1,1,18,15,0.00,100.00,0.00
1,1,1,19,0,0.00,100.00,0.00
1,1,1,19,1,0.00,100.00,0.00
1,1,1,19,2,0.00,100.00,0.00
1,1,1,19,3,0.00,100.00,0.00
1,1,1,19,4,0.00,100.00,0.00
1,1,1,19,5,0.00,100.00,0.00
1,1,1,19,6,0.00,100.00,0.00
1,1,1,19,7,0.00,100.00,0.00
1,1,1,19,8,0.00,100.00,0.00
1,1,1,19,9,0.00,100.00,0.00
1,1,1,19,10,0.00,100.00,0.00
1,1,1,19,11,0.00,100.00,0.00
1,1,1,19,12,0.00,100.00,0.00
1,1,1,19,13,0.00,100.00,0.00
1,1,1,19,14,0.00,100.00,0.00
1,1,1,19,15,0.00,100.00,0.00
1,1,1,20,0,0.00,100.00,0.00
1,1,1,20,1,0.00,100.00,0.00
1,1,1,20,2,0.00,100.00,0.00
1,1,1,20,3,0.00,100.00,0.00
1,1,1,20,4,0.00,100.00,0.00
1,1,1,20,5,0.00,100.00,0.00
1,1,1,20,6,0.00,100.00,0.00
1,1,1,20,7,0.00,100.00,0.00
1,1,1,20,8,0.00,100.00,0.00
1,1,1,20,9,0.00,100.00,0.00
1,1,1,20,10,0.00,100.00,0.00
1,1,1,20,11,0.00,100.00,0.00
1,1,1,20,12,0.00,100.00,0.00
1,1,1,20,13,0.00,100.00,0.00
1,1,1,20,14,0.00,100.00,0.00
1,1,1,20,15,0.00,100.00,0.00
1,1,1,21,0,0.00,100.00,0.00
1,1,1,21,1,0.00,100.00,0.00
1,1,1,21,2,0.00,100.00,0.00
1,1,1,21,3,0.00,100.00,0.00
1,1,1,21,4,0.00,100.00,0.00
1,1,1,21,5,0.00,100.00,0.00
1,1,1,21,6,0.00,100.00,0.00
1,1,1,21,7,0.00,100.00,0.00
1,1,1,21,8,0.00,100.00,0.00
1,1,1,21,9,0.00,100.00,0.00
1,1,1,21,10,0.00,100.00,0.00
1,1,1,21,11,0.00,100.00,0.00
1,1,1,21,12,0.00,100.00,0.00
1,1,1,21,13,0.00,100.00,0.00
1,1,1,21,14,0.00,100.00,0.00
1,1,1,21,15,0.00,100.00,0.00
1,1,1,22,0,4.02,95.98,22.00
1,1,1,22,1,3.98,96.02,22.00
1,1,1,22,2,4.00,96.00,22.00
1,1,1,22,3,3.99,96.01,22.00
1,1,1,22,4,4.00,96.00,22.00
1,1,1,22,5,3.99,96.01,22.00
1,1,1,22,6,4.00,96.00,22.00
1,1,1,22,7,4.02,95.98,22.00
1,1,1,22,8,4.03,95.97,22.00
1,1,1,22,9,4.03,95.97,22.00
1,1,1,22,10,4.04,95.96,22.00
1,1,1,22,11,4.00,96.00,22.00
1,1,1,22,12,3.97,96.03,22.00
1,1,1,22,13,3.99,96.01,22.00
1,1,1,22,14,3.98,96.02,22.00
1,1,1,22,15,4.01,95.99,22.00
1,1,1,23,0,7.39,92.61,22.52
1,1,1,23,1,7.42,92.58,22.53
1,1,1,23,2,7.38,92.62,22.52
1,1,1,23,3,7.41,92.59,22.52
1,1,1,23,4,7.39,92.61,22.52
1,1,1,23,5,7.43,92.57,22.52
1,1,1,23,6,7.40,92.60,22.53
1,1,1,23,7,7.38,92.62,22.52
1,1,1,23,8,7.40,92.60,22.52
1,1,1,23,9,7.43,92.57,22.52
1,1,1,23,10,7.39,92.61,22.52
1,1,1,23,11,7.35,92.65,22.52
1,1,1,23,12,7.39,92.61,22.52
1,1,1,23,13,7.32,92.68,22.52
1,1,1,23,14,7.34,92.66,22.52
1,1,1,23,15,7.36,92.64,22.52
1,1,1,24,0,10.27,89.73,23.06
1,1,1,24,1,10.29,89.71,23.05
1,1,1,24,2,10.24,89.76,23.05
1,1,1,24,3,10.27,89.73,23.05
1,1,1,24,4,10.26,89.74,23.05
1,1,1,24,5,10.28,89.72,23.05
1,1,1,24,6,10.29,89.71,23.06
1,1,1,24,7,10.24,89.76,23.06
1,1,1,24,8,10.27,89.73,23.05
1,1,1,24,9,10.32,89.68,23.06
1,1,1,24,10,10.25,89.75,23.06
1,1,1,24,11,10.32,89.68,23.05
1,1,1,24,12,10.30,89.70,23.06
1,1,1,24,13,10.32,89.68,23.05
1,1,1,24,14,10.25,89.75,23.06
1,1,1,24,15,10.25,89.75,23.06
1,1,1,25,0,12.72,87.28,23.60
1,1,1,25,1,12.70,87.30,23.60
1,1,1,25,2,12.75,87.25,23.60
1,1,1,25,3,12.72,87.28,23.59
1,1,1,25,4,12.76,87.24,23.60
1,1,1,25,5,12.75,87.25,23.61
1,1,1,25,6,12.81,87.19,23.60
1,1,1,25,7,12.78,87.22,23.60
1,1,1,25,8,12.73,87.27,23.60
1,1,1,25,9,12.72,87.28,23.60
1,1,1,25,10,12.77,87.23,23.60
1,1,1,25,11,12.77,87.23,23.60
1,1,1,25,12,12.77,87.23,23.60
1,1,1,25,13,12.72,87.28,23.60
1,1,1,25,14,12.72,87.28,23.60
1,1,1,25,15,12.76,87.24,23.60
1,1,1,26,0,14.86,85.14,24.16
1,1,1,26,1,14.82,85.18,24.16
1,1,1,26,2,14.85,85.15,24.15
1,1,1,26,3,14.86,85.14,24.16
1,1,1,26,4,14.88,85.12,24.17
1,1,1,26,5,14.85,85.15,24.16
1,1,1,26,6,14.78,85.22,24.15
1,1,1,26,7,14.85,85.15,24.16
1,1,1,26,8,14.87,85.13,24.17
1,1,1,26,9,14.86,85.14,24.16
1,1,1,26,10,14.82,85.18,24.16
1,1,1,26,11,14.86,85.14,24.15
1,1,1,26,12,14.93,85.07,24.16
1,1,1,26,13,14.82,85.18,24.16
1,1,1,26,14,14.84,85.16,24.15
1,1,1,26,15,14.92,85.08,24.16
1,1,1,27,0,16.69,83.31,24.72
1,1,1,27,1,16.68,83.32,24.73
1,1,1,27,2,16.72,83.28,24.73
1,1,1,27,3,16.78,83.22,24.73
1,1,1,27,4,16.72,83.28,24.72
1,1,1,27,5,16.73,83.27,24.73
1,1,1,27,6,16.77,83.23,24.72
1,1,1,27,7,16.79,83.21,24.72
1,1,1,27,8,16.73,83.27,24.72
1,1,1,27,9,16.77,83.23,24.72
1,1,1,27,10,16.75,83.25,24.72
1,1,1,27,11,16.76,83.24,24.73
1,1,1,27,12,16.67,83.33,24.72
1,1,1,27,13,16.69,83.31,24.72
1,1,1,27,14,16.73,83.27,24.73
1,1,1,27,15,16.66,83.34,24.72
1,1,1,28,0,18.29,81.71,25.30
1,1,1,28,1,18.30,81.70,25.29
1,1,1,28,2,18.39,81.61,25.30
1,1,1,28,3,18.36,81.64,25.30
1,1,1,28,4,18.32,81.68,25.30
1,1,1,28,5,18.28,81.72,25.31
1,1,1,28,6,18.35,81.65,25.29
1,1,1,28,7,18.27,81.73,25.30
1,1,1,28,8,18.33,81.67,25.29
1,1,1,28,9,18.36,81.64,25.30
1,1,1,28,10,18.34,81.66,25.30
1,1,1,28,11,18.34,81.66,25.30
1,1,1,28,12,18.37,81.63,25.30
1,1,1,28,13,18.31,81.69,25.30
1,1,1,28,14,18.33,81.67,25.30
1,1,1,28,15,18.37,81.63,25.29
1,1,1,29,0,19.73,80.27,25.88
1,1,1,29,1,19.78,80.22,25.89
1,1,1,29,2,19.69,80.31,25.89
1,1,1,29,3,19.79,80.21,25.89
1,1,1,29,4,19.67,80.33,25.88
1,1,1,29,5,19.77,80.23,25.89
1,1,1,29,6,19.62,80.38,25.88
1,1,1,29,7,19.78,80.22,25.89
1,1,1,29,8,19.75,80.25,25.89
1,1,1,29,9,19.70,80.30,25.88
1,1,1,29,10,19.63,80.37,25.89
1,1,1,29,11,19.82,80.18,25.88
1,1,1,29,12,19.76,80.24,25.88
1,1,1,29,13,19.70,80.30,25.89
1,1,1,29,14,19.71,80.29,25.88
1,1,1,29,15,19.69,80.31,25.89
1,1,1,30,0,21.04,78.96,26.48
1,1,1,30,1,20.90,79.10,26.48
1,1,1,30,2,21.02,78.98,26.47
1,1,1,30,3,20.95,79.05,26.48
