lands_in_deck,drs_in_deck,targets_in_deck,creatures_in_deck,blanks_in_deck,win_%,fail_%,avg_creatures_in_gy
1,1,1,17,0,33.20,66.80,12.79
1,1,1,17,1,33.23,66.77,12.80
1,1,1,17,2,33.26,66.74,12.80
1,1,1,17,3,33.25,66.75,12.78
1,1,1,17,4,33.21,66.79,12.79
1,1,1,17,5,33.24,66.76,12.79
1,1,1,17,6,33.15,66.85,12.79
1,1,1,17,7,33.17,66.83,12.79
1,1,1,17,8,33.17,66.83,12.78
1,1,1,17,9,33.13,66.87,12.80
1,1,1,17,10,33.16,66.84,12.79
1,1,1,17,11,33.21,66.79,12.81
1,1,1,17,12,33.29,66.71,12.79
1,1,1,17,13,33.16,66.84,12.79
1,1,1,17,14,33.26,66.74,12.79
1,1,1,17,15,33.30,66.70,12.79
1,1,1,18,0,33.25,66.75,13.55
1,1,1,18,1,33.24,66.76,13.54
1,1,1,18,2,33.24,66.76,13.55
1,1,1,18,3,33.21,66.79,13.54
1,1,1,18,4,33.27,66.73,13.53
1,1,1,18,5,33.25,66.75,13.54
1,1,1,18,6,33.19,66.81,13.54
1,1,1,18,7,33.22,66.78,13.55
1,1,1,18,8,33.21,66.79,13.53
1,1,1,18,9,33.26,66.74,13.54
1,1,1,18,10,33.21,66.79,13.54
1,1,1,18,11,33.20,66.80,13.55
1,1,1,18,12,33.17,66.83,13.53
1,1,1,18,13,33.23,66.77,13.54
1,1,1,18,14,33.26,66.74,13.55
1,1,1,18,15,33.17,66.83,13.54
1,1,1,19,0,33.23,66.77,14.29
1,1,1,19,1,33.26,66.74,14.28
1,1,1,19,2,33.29,66.71,14.29
1,1,1,19,3,33.39,66.61,14.28
1,1,1,19,4,33.23,66.77,14.28
1,1,1,19,5,33.20,66.80,14.28
1,1,1,19,6,33.36,66.64,14.29
1,1,1,19,7,33.24,66.76,14.27
1,1,1,19,8,33.20,66.80,14.29
1,1,1,19,9,33.18,66.82,14.28
1,1,1,19,10,33.30,66.70,14.28
1,1,1,19,11,33.25,66.75,14.29
1,1,1,19,12,33.31,66.69,14.28
1,1,1,19,13,33.27,66.73,14.29
1,1,1,19,14,33.22,66.78,14.29
1,1,1,19,15,33.34,66.66,14.28
1,1,1,20,0,33.21,66.79,15.03
1,1,1,20,1,33.21,66.79,15.03
1,1,1,20,2,33.24,66.76,15.03
1,1,1,20,3,33.24,66.76,15.04
1,1,1,20,4,33.27,66.73,15.04
1,1,1,20,5,33.35,66.65,15.02
1,1,1,20,6,33.25,66.75,15.03
1,1,1,20,7,33.27,66.73,15.03
1,1,1,20,8,33.22,66.78,15.03
1,1,1,20,9,33.29,66.71,15.04
1,1,1,20,10,33.22,66.78,15.02
1,1,1,20,11,33.33,66.67,15.04
1,1,1,20,12,33.33,66.67,15.03
1,1,1,20,13,33.20,66.80,15.03
1,1,1,20,14,33.27,66.73,15.03
1,1,1,20,15,33.28,66.72,15.02
1,1,1,21,0,33.23,66.77,15.79
1,1,1,21,1,33.34,66.66,15.78
1,1,1,21,2,33.29,66.71,15.78
1,1,1,21,3,33.30,66.70,15.77
1,1,1,21,4,33.31,66.69,15.77
1,1,1,21,5,33.29,66.71,15.79
1,1,1,21,6,33.32,66.68,15.77
1,1,1,21,7,33.25,66.75,15.78
1,1,1,21,8,33.31,66.69,15.78
1,1,1,21,9,33.35,66.65,15.79
1,1,1,21,10,33.34,66.66,15.79
1,1,1,21,11,33.27,66.73,15.79
1,1,1,21,12,33.23,66.77,15.79
1,1,1,21,13,33.20,66.80,15.78
1,1,1,21,14,33.24,66.76,15.78
1,1,1,21,15,33.32,66.68,15.79
1,1,1,22,0,33.30,66.70,16.53
1,1,1,22,1,33.32,66.68,16.54
1,1,1,22,2,33.32,66.68,16.52
1,1,1,22,3,33.41,66.59,16.52
1,1,1,22,4,33.31,66.69,16.53
1,1,1,22,5,33.20,66.80,16.53
1,1,1,22,6,33.30,66.70,16.53
1,1,1,22,7,33.28,66.72,16.53
1,1,1,22,8,33.23,66.77,16.52
1,1,1,22,9,33.28,66.72,16.52
1,1,1,22,10,33.24,66.76,16.53
1,1,1,22,11,33.30,66.70,16.53
1,1,1,22,12,33.29,66.71,16.53
1,1,1,22,13,33.30,66.70,16.54
1,1,1,22,14,33.31,66.69,16.52
1,1,1,22,15,33.20,66.80,16.54
1,1,1,23,0,33.30,66.70,17.27
1,1,1,23,1,33.28,66.72,17.28
1,1,1,23,2,33.26,66.74,17.28
1,1,1,23,3,33.27,66.73,17.26
1,1,1,23,4,33.26,66.74,17.28
1,1,1,23,5,33.29,66.71,17.28
1,1,1,23,6,33.31,66.69,17.28
1,1,1,23,7,33.37,66.63,17.27
1,1,1,23,8,33.24,66.76,17.27
1,1,1,23,9,33.33,66.67,17.27
1,1,1,23,10,33.32,66.68,17.28
1,1,1,23,11,33.28,66.72,17.27
1,1,1,23,12,33.32,66.68,17.28
1,1,1,23,13,33.30,66.70,17.28
1,1,1,23,14,33.25,66.75,17.28
1,1,1,23,15,33.19,66.81,17.28
1,1,1,24,0,33.22,66.78,18.02
1,1,1,24,1,33.35,66.65,18.02
1,1,1,24,2,33.25,66.75,18.02
1,1,1,24,3,33.32,66.68,18.02
1,1,1,24,4,33.34,66.66,18.02
1,1,1,24,5,33.32,66.68,18.02
1,1,1,24,6,33.30,66.70,18.02
1,1,1,24,7,33.34,66.66,18.01
1,1,1,24,8,33.25,66.75,18.02
1,1,1,24,9,33.28,66.72,18.02
1,1,1,24,10,33.30,66.70,18.03
1,1,1,24,11,33.35,66.65,18.04
1,1,1,24,12,33.23,66.77,18.03
1,1,1,24,13,33.33,66.67,18.02
1,1,1,24,14,33.26,66.74,18.03
1,1,1,24,15,33.29,66.71,18.02
1,1,1,25,0,33.31,66.69,18.77
1,1,1,25,1,33.26,66.74,18.78
1,1,1,25,2,33.35,66.65,18.76
1,1,1,25,3,33.34,66.66,18.79
1,1,1,25,4,33.27,66.73,18.77
1,1,1,25,5,33.27,66.73,18.77
1,1,1,25,6,33.30,66.70,18.74
1,1,1,25,7,33.19,66.81,18.78
1,1,1,25,8,33.26,66.74,18.78
1,1,1,25,9,33.27,66.73,18.78
1,1,1,25,10,33.29,66.71,18.77
1,1,1,25,11,33.27,66.73,18.77
1,1,1,25,12,33.32,66.68,18.78
1,1,1,25,13,33.26,66.74,18.78
1,1,1,25,14,33.36,66.64,18.78
1,1,1,25,15,33.33,66.67,18.77
1,1,1,26,0,33.33,66.67,19.53
1,1,1,26,1,33.18,66.82,19.53
1,1,1,26,2,33.33,66.67,19.53
1,1,1,26,3,33.36,66.64,19.52
1,1,1,26,4,33.30,66.70,19.52
1,1,1,26,5,33.30,66.70,19.53
1,1,1,26,6,33.20,66.80,19.51
1,1,1,26,7,33.36,66.64,19.53
1,1,1,26,8,33.37,66.63,19.52
1,1,1,26,9,33.25,66.75,19.53
1,1,1,26,10,33.36,66.64,19.53
1,1,1,26,11,33.33,66.67,19.53
1,1,1,26,12,33.36,66.64,19.51
1,1,1,26,13,33.30,66.70,19.50
1,1,1,26,14,33.28,66.72,19.53
1,1,1,26,15,33.32,66.68,19.53
1,1,1,27,0,33.34,66.66,20.27
1,1,1,27,1,33.27,66.73,20.27
1,1,1,27,2,33.27,66.73,20.26
1,1,1,27,3,33.24,66.76,20.27
1,1,1,27,4,33.32,66.68,20.26
1,1,1,27,5,33.24,66.76,20.27
1,1,1,27,6,33.27,66.73,20.28
1,1,1,27,7,33.29,66.71,20.28
1,1,1,27,8,33.28,66.72,20.27
1,1,1,27,9,33.27,66.73,20.27
1,1,1,27,10,33.27,66.73,20.27
1,1,1,27,11,33.25,66.75,20.27
1,1,1,27,12,33.36,66.64,20.27
1,1,1,27,13,33.29,66.71,20.27
1,1,1,27,14,33.27,66.73,20.27
1,1,1,27,15,33.32,66.68,20.27
1,1,1,28,0,33.34,66.66,21.01
1,1,1,28,1,33.33,66.67,21.02
1,1,1,28,2,33.33,66.67,21.03
1,1,1,28,3,33.28,66.72,21.01
1,1,1,28,4,33.30,66.70,21.03
1,1,1,28,5,33.24,66.76,21.01
1,1,1,28,6,33.28,66.72,21.02
1,1,1,28,7,33.38,66.62,21.02
1,1,1,28,8,33.41,66.59,21.01
1,1,1,28,9,33.33,66.67,21.02
1,1,1,28,10,33.41,66.59,21.01
1,1,1,28,11,33.31,66.69,21.01
1,1,1,28,12,33.25,66.75,21.01
1,1,1,28,13,33.37,66.63,21.01
1,1,1,28,14,33.31,66.69,21.03
1,1,1,28,15,33.19,66.81,21.03
1,1,1,29,0,33.36,66.64,21.77
1,1,1,29,1,33.32,66.68,21.76
1,1,1,29,2,33.31,66.69,21.75
1,1,1,29,3,33.42,66.58,21.78
1,1,1,29,4,33.33,66.67,21.77
1,1,1,29,5,33.28,66.72,21.79
