lands_in_deck,drs_in_deck,targets_in_deck,creatures_in_deck,blanks_in_deck,win_%,fail_%,avg_creatures_in_gy
1,1,1,17,0,31.72,68.28,13.22
1,1,1,17,1,31.71,68.29,13.22
1,1,1,17,2,31.65,68.35,13.22
1,1,1,17,3,31.75,68.25,13.21
1,1,1,17,4,31.73,68.27,13.21
1,1,1,17,5,31.72,68.28,13.21
1,1,1,17,6,31.66,68.34,13.21
1,1,1,17,7,31.70,68.30,13.21
1,1,1,17,8,31.72,68.28,13.20
1,1,1,17,9,31.68,68.32,13.21
1,1,1,17,10,31.73,68.27,13.22
1,1,1,17,11,31.69,68.31,13.22
1,1,1,17,12,31.70,68.30,13.22
1,1,1,17,13,31.69,68.31,13.22
1,1,1,17,14,31.66,68.34,13.21
1,1,1,17,15,31.72,68.28,13.21
1,1,1,18,0,31.87,68.13,13.92
1,1,1,18,1,31.81,68.19,13.93
1,1,1,18,2,31.89,68.11,13.92
1,1,1,18,3,31.91,68.09,13.93
1,1,1,18,4,31.93,68.07,13.93
1,1,1,18,5,31.96,68.04,13.93
1,1,1,18,6,31.91,68.09,13.93
1,1,1,18,7,31.98,68.02,13.93
1,1,1,18,8,31.92,68.08,13.93
1,1,1,18,9,31.92,68.08,13.93
1,1,1,18,10,31.92,68.08,13.92
1,1,1,18,11,31.95,68.05,13.93
1,1,1,18,12,31.95,68.05,13.93
1,1,1,18,13,31.98,68.02,13.94
1,1,1,18,14,31.84,68.16,13.94
1,1,1,18,15,31.93,68.07,13.93
1,1,1,19,0,32.16,67.84,14.65
1,1,1,19,1,32.18,67.82,14.65
1,1,1,19,2,32.13,67.87,14.64
1,1,1,19,3,32.17,67.83,14.65
1,1,1,19,4,32.13,67.86,14.65
1,1,1,19,5,32.12,67.88,14.65
1,1,1,19,6,32.07,67.93,14.65
1,1,1,19,7,32.10,67.90,14.65
1,1,1,19,8,32.11,67.89,14.65
1,1,1,19,9,32.16,67.84,14.65
1,1,1,19,10,32.10,67.90,14.65
1,1,1,19,11,32.18,67.82,14.65
1,1,1,19,12,32.10,67.90,14.65
1,1,1,19,13,32.19,67.81,14.64
