lands_in_deck,drs_in_deck,targets_in_deck,creatures_in_deck,blanks_in_deck,win_%,fail_%,avg_creatures_in_gy
1,1,1,17,0,28.55,71.45,13.89
1,1,1,17,1,28.54,71.46,13.89
1,1,1,17,2,28.41,71.59,13.89
1,1,1,17,3,28.53,71.47,13.89
1,1,1,17,4,28.48,71.52,13.89
1,1,1,17,5,28.53,71.47,13.88
1,1,1,17,6,28.50,71.50,13.89
1,1,1,17,7,28.52,71.48,13.90
1,1,1,17,8,28.54,71.46,13.90
1,1,1,17,9,28.55,71.45,13.90
1,1,1,17,10,28.48,71.52,13.90
1,1,1,17,11,28.48,71.52,13.89
1,1,1,17,12,28.53,71.47,13.89
1,1,1,17,13,28.49,71.51,13.89
1,1,1,17,14,28.59,71.41,13.89
1,1,1,17,15,28.47,71.53,13.89
1,1,1,18,0,29.15,70.85,14.56
1,1,1,18,1,29.15,70.85,14.56
1,1,1,18,2,29.16,70.84,14.57
1,1,1,18,3,29.26,70.74,14.56
1,1,1,18,4,29.16,70.84,14.56
1,1,1,18,5,29.24,70.76,14.56
1,1,1,18,6,29.32,70.68,14.56
1,1,1,18,7,29.18,70.82,14.56
1,1,1,18,8,29.20,70.80,14.56
1,1,1,18,9,29.27,70.73,14.57
1,1,1,18,10,29.11,70.89,14.56
1,1,1,18,11,29.21,70.79,14.56
1,1,1,18,12,29.11,70.89,14.56
1,1,1,18,13,29.17,70.83,14.56
1,1,1,18,14,29.25,70.75,14.56
1,1,1,18,15,29.13,70.87,14.56
1,1,1,19,0,29.74,70.26,15.25
1,1,1,19,1,29.73,70.27,15.25
1,1,1,19,2,29.76,70.24,15.23
1,1,1,19,3,29.70,70.30,15.24
1,1,1,19,4,29.73,70.27,15.23
1,1,1,19,5,29.69,70.31,15.23
1,1,1,19,6,29.76,70.24,15.25
1,1,1,19,7,29.73,70.27,15.24
1,1,1,19,8,29.77,70.23,15.24
1,1,1,19,9,29.77,70.23,15.24
1,1,1,19,10,29.84,70.16,15.25
1,1,1,19,11,29.76,70.24,15.25
1,1,1,19,12,29.78,70.22,15.25
1,1,1,19,13,29.80,70.20,15.24
1,1,1,19,14,29.80,70.20,15.24
1,1,1,19,15,29.82,70.18,15.24
1,1,1,20,0,30.33,69.67,15.92
1,1,1,20,1,30.23,69.77,15.93
1,1,1,20,2,30.32,69.68,15.91
1,1,1,20,3,30.19,69.81,15.94
1,1,1,20,4,30.25,69.75,15.93
1,1,1,20,5,30.27,69.73,15.93
1,1,1,20,6,30.25,69.75,15.92
1,1,1,20,7,30.18,69.82,15.93
1,1,1,20,8,30.23,69.77,15.92
1,1,1,20,9,30.26,69.74,15.92
1,1,1,20,10,30.22,69.78,15.92
1,1,1,20,11,30.26,69.74,15.94
1,1,1,20,12,30.22,69.78,15.93
1,1,1,20,13,30.22,69.78,15.92
1,1,1,20,14,30.25,69.75,15.91
1,1,1,20,15,30.20,69.80,15.93
1,1,1,21,0,30.61,69.39,16.61
1,1,1,21,1,30.62,69.38,16.61
1,1,1,21,2,30.56,69.44,16.61
1,1,1,21,3,30.74,69.26,16.62
1,1,1,21,4,30.64,69.36,16.60
1,1,1,21,5,30.57,69.43,16.61
1,1,1,21,6,30.57,69.43,16.61
1,1,1,21,7,30.50,69.50,16.62
1,1,1,21,8,30.61,69.39,16.61
1,1,1,21,9,30.60,69.40,16.62
1,1,1,21,10,30.64,69.36,16.61
1,1,1,21,11,30.58,69.42,16.62
1,1,1,21,12,30.59,69.41,16.62
1,1,1,21,13,30.61,69.39,16.62
1,1,1,21,14,30.64,69.36,16.61
1,1,1,21,15,30.60,69.40,16.63
1,1,1,22,0,30.98,69.02,17.32
1,1,1,22,1,30.95,69.05,17.31
1,1,1,22,2,30.88,69.12,17.31
1,1,1,22,3,31.00,69.00,17.31
1,1,1,22,4,30.96,69.04,17.31
1,1,1,22,5,30.98,69.02,17.32
1,1,1,22,6,30.94,69.06,17.31
1,1,1,22,7,30.90,69.10,17.33
1,1,1,22,8,30.91,69.09,17.31
1,1,1,22,9,30.94,69.06,17.32
1,1,1,22,10,30.93,69.07,17.32
1,1,1,22,11,30.88,69.12,17.31
1,1,1,22,12,30.86,69.14,17.32
1,1,1,22,13,30.92,69.08,17.32
1,1,1,22,14,30.98,69.02,17.32
1,1,1,22,15,30.93,69.07,17.31
1,1,1,23,0,31.20,68.80,18.00
1,1,1,23,1,31.20,68.80,18.01
1,1,1,23,2,31.26,68.74,18.02
1,1,1,23,3,31.24,68.76,18.01
1,1,1,23,4,31.17,68.83,18.01
1,1,1,23,5,31.31,68.69,18.00
1,1,1,23,6,31.27,68.73,18.02
1,1,1,23,7,31.21,68.79,18.02
1,1,1,23,8,31.28,68.72,18.01
1,1,1,23,9,31.18,68.82,18.01
1,1,1,23,10,31.22,68.78,18.02
1,1,1,23,11,31.17,68.83,18.01
1,1,1,23,12,31.27,68.73,18.02
1,1,1,23,13,31.19,68.81,18.01
1,1,1,23,14,31.22,68.78,18.01
1,1,1,23,15,31.17,68.83,18.01
1,1,1,24,0,31.48,68.52,18.71
1,1,1,24,1,31.42,68.58,18.71
1,1,1,24,2,31.49,68.51,18.70
1,1,1,24,3,31.53,68.47,18.72
1,1,1,24,4,31.49,68.51,18.72
1,1,1,24,5,31.42,68.58,18.73
1,1,1,24,6,31.46,68.54,18.72
1,1,1,24,7,31.45,68.55,18.71
1,1,1,24,8,31.40,68.60,18.72
1,1,1,24,9,31.39,68.61,18.72
1,1,1,24,10,31.39,68.61,18.71
