lands_in_deck,drs_in_deck,targets_in_deck,creatures_in_deck,blanks_in_deck,win_%,fail_%,avg_creatures_in_gy
1,1,1,17,0,4.98,95.02,17.00
1,1,1,17,1,5.01,94.99,17.00
1,1,1,17,2,5.03,94.97,17.00
1,1,1,17,3,4.98,95.02,17.00
1,1,1,17,4,5.00,95.00,17.00
1,1,1,17,5,5.02,94.98,17.00
1,1,1,17,6,4.96,95.04,17.00
1,1,1,17,7,5.02,94.98,17.00
1,1,1,17,8,5.01,94.99,17.00
1,1,1,17,9,5.01,94.99,17.00
1,1,1,17,10,4.96,95.04,17.00
1,1,1,17,11,5.01,94.99,17.00
1,1,1,17,12,5.04,94.96,17.00
1,1,1,17,13,5.01,94.99,17.00
1,1,1,17,14,5.00,95.00,17.00
1,1,1,17,15,4.99,95.01,17.00
1,1,1,18,0,9.00,91.00,17.53
1,1,1,18,1,9.04,90.96,17.53
1,1,1,18,2,9.04,90.96,17.53
1,1,1,18,3,9.07,90.93,17.53
1,1,1,18,4,9.03,90.97,17.53
1,1,1,18,5,9.04,90.96,17.53
1,1,1,18,6,9.04,90.96,17.52
1,1,1,18,7,9.07,90.93,17.53
1,1,1,18,8,9.08,90.92,17.52
1,1,1,18,9,9.05,90.95,17.53
1,1,1,18,10,9.05,90.95,17.53
1,1,1,18,11,9.05,90.95,17.53
1,1,1,18,12,9.03,90.97,17.53
1,1,1,18,13,9.04,90.96,17.52
1,1,1,18,14,9.03,90.97,17.53
1,1,1,18,15,9.06,90.94,17.53
1,1,1,19,0,12.40,87.60,18.07
1,1,1,19,1,12.34,87.66,18.07
1,1,1,19,2,12.40,87.60,18.07
1,1,1,19,3,12.36,87.64,18.07
1,1,1,19,4,12.44,87.56,18.07
1,1,1,19,5,12.35,87.65,18.06
1,1,1,19,6,12.38,87.62,18.07
1,1,1,19,7,12.36,87.64,18.07
1,1,1,19,8,12.30,87.70,18.07
1,1,1,19,9,12.42,87.58,18.07
1,1,1,19,10,12.38,87.62,18.07
1,1,1,19,11,12.36,87.64,18.07
1,1,1,19,12,12.38,87.62,18.07
1,1,1,19,13,12.34,87.66,18.07
1,1,1,19,14,12.43,87.57,18.06
1,1,1,19,15,12.34,87.66,18.07
1,1,1,20,0,15.16,84.84,18.62
1,1,1,20,1,15.13,84.87,18.62
1,1,1,20,2,15.04,84.96,18.62
1,1,1,20,3,15.08,84.92,18.62
1,1,1,20,4,15.13,84.87,18.62
1,1,1,20,5,15.08,84.92,18.62
1,1,1,20,6,15.09,84.91,18.63
1,1,1,20,7,15.16,84.84,18.63
1,1,1,20,8,15.15,84.85,18.63
1,1,1,20,9,15.09,84.91,18.63
1,1,1,20,10,15.06,84.94,18.63
1,1,1,20,11,15.06,84.94,18.63
1,1,1,20,12,15.05,84.95,18.63
1,1,1,20,13,15.11,84.89,18.63
1,1,1,20,14,15.09,84.91,18.63
1,1,1,20,15,15.10,84.90,18.62
1,1,1,21,0,17.35,82.65,19.19
1,1,1,21,1,17.36,82.64,19.20
1,1,1,21,2,17.36,82.64,19.19
1,1,1,21,3,17.42,82.58,19.19
1,1,1,21,4,17.38,82.62,19.19
1,1,1,21,5,17.38,82.62,19.19
1,1,1,21,6,17.37,82.63,19.20
1,1,1,21,7,17.33,82.67,19.20
1,1,1,21,8,17.32,82.68,19.20
1,1,1,21,9,17.33,82.67,19.20
1,1,1,21,10,17.35,82.65,19.19
1,1,1,21,11,17.41,82.59,19.20
1,1,1,21,12,17.35,82.65,19.19
1,1,1,21,13,17.37,82.63,19.19
1,1,1,21,14,17.39,82.61,19.20
1,1,1,21,15,17.37,82.63,19.20
1,1,1,22,0,19.33,80.67,19.78
1,1,1,22,1,19.32,80.68,19.77
1,1,1,22,2,19.30,80.70,19.77
1,1,1,22,3,19.27,80.73,19.78
1,1,1,22,4,19.26,80.74,19.78
1,1,1,22,5,19.25,80.75,19.77
1,1,1,22,6,19.22,80.78,19.78
1,1,1,22,7,19.30,80.70,19.77
1,1,1,22,8,19.32,80.68,19.77
1,1,1,22,9,19.29,80.71,19.77
1,1,1,22,10,19.29,80.71,19.77
1,1,1,22,11,19.31,80.69,19.78
1,1,1,22,12,19.36,80.64,19.77
1,1,1,22,13,19.22,80.78,19.79
1,1,1,22,14,19.28,80.72,19.77
1,1,1,22,15,19.30,80.70,19.78
1,1,1,23,0,20.93,79.07,20.37
1,1,1,23,1,20.85,79.15,20.37
1,1,1,23,2,20.98,79.02,20.37
1,1,1,23,3,20.89,79.11,20.37
1,1,1,23,4,20.90,79.10,20.38
1,1,1,23,5,20.91,79.09,20.36
1,1,1,23,6,20.99,79.01,20.36
1,1,1,23,7,20.94,79.06,20.37
1,1,1,23,8,20.89,79.11,20.37
