lands_in_deck,drs_in_deck,targets_in_deck,creatures_in_deck,blanks_in_deck,win_%,fail_%,avg_creatures_in_gy
1,1,1,17,0,22.67,77.33,14.86
1,1,1,17,1,22.77,77.23,14.87
1,1,1,17,2,22.70,77.30,14.86
1,1,1,17,3,22.65,77.35,14.86
1,1,1,17,4,22.71,77.29,14.86
1,1,1,17,5,22.69,77.31,14.86
1,1,1,17,6,22.73,77.27,14.85
1,1,1,17,7,22.71,77.29,14.86
1,1,1,17,8,22.74,77.26,14.87
1,1,1,17,9,22.63,77.37,14.87
1,1,1,17,10,22.66,77.34,14.86
1,1,1,17,11,22.71,77.29,14.86
1,1,1,17,12,22.70,77.30,14.85
1,1,1,17,13,22.75,77.25,14.86
1,1,1,17,14,22.70,77.30,14.87
1,1,1,17,15,22.68,77.32,14.86
1,1,1,18,0,24.22,75.78,15.47
1,1,1,18,1,24.19,75.81,15.48
1,1,1,18,2,24.18,75.82,15.47
1,1,1,18,3,24.13,75.87,15.48
1,1,1,18,4,24.23,75.77,15.47
1,1,1,18,5,24.22,75.78,15.47
1,1,1,18,6,24.28,75.72,15.48
1,1,1,18,7,24.26,75.74,15.48
1,1,1,18,8,24.22,75.78,15.48
1,1,1,18,9,24.28,75.72,15.48
1,1,1,18,10,24.24,75.76,15.48
1,1,1,18,11,24.15,75.85,15.48
1,1,1,18,12,24.13,75.87,15.48
1,1,1,18,13,24.28,75.72,15.48
1,1,1,18,14,24.26,75.74,15.48
1,1,1,18,15,24.17,75.83,15.48
1,1,1,19,0,25.43,74.57,16.11
1,1,1,19,1,25.43,74.57,16.11
1,1,1,19,2,25.48,74.52,16.10
1,1,1,19,3,25.48,74.52,16.11
1,1,1,19,4,25.53,74.47,16.10
1,1,1,19,5,25.46,74.54,16.10
1,1,1,19,6,25.46,74.54,16.10
1,1,1,19,7,25.49,74.51,16.11
1,1,1,19,8,25.45,74.55,16.10
1,1,1,19,9,25.49,74.51,16.11
1,1,1,19,10,25.45,74.55,16.11
1,1,1,19,11,25.47,74.53,16.11
1,1,1,19,12,25.47,74.53,16.11
1,1,1,19,13,25.46,74.54,16.10
1,1,1,19,14,25.49,74.51,16.10
1,1,1,19,15,25.49,74.51,16.10
1,1,1,20,0,26.42,73.58,16.75
1,1,1,20,1,26.47,73.53,16.74
1,1,1,20,2,26.49,73.51,16.74
1,1,1,20,3,26.44,73.56,16.74
1,1,1,20,4,26.42,73.58,16.74
1,1,1,20,5,26.46,73.54,16.75
1,1,1,20,6,26.50,73.50,16.75
1,1,1,20,7,26.49,73.51,16.75
1,1,1,20,8,26.57,73.43,16.75
1,1,1,20,9,26.45,73.55,16.75
1,1,1,20,10,26.54,73.46,16.74
1,1,1,20,11,26.54,73.46,16.73
1,1,1,20,12,26.53,73.47,16.75
1,1,1,20,13,26.47,73.53,16.75
1,1,1,20,14,26.47,73.53,16.76
1,1,1,20,15,26.50,73.50,16.74
1,1,1,21,0,27.31,72.69,17.39
1,1,1,21,1,27.37,72.63,17.39
1,1,1,21,2,27.30,72.70,17.40
1,1,1,21,3,27.25,72.75,17.39
1,1,1,21,4,27.38,72.62,17.39
1,1,1,21,5,27.34,72.66,17.40
1,1,1,21,6,27.31,72.69,17.38
1,1,1,21,7,27.35,72.65,17.39
1,1,1,21,8,27.38,72.62,17.40
1,1,1,21,9,27.29,72.71,17.39
1,1,1,21,10,27.32,72.68,17.40
1,1,1,21,11,27.38,72.62,17.39
1,1,1,21,12,27.43,72.57,17.39
1,1,1,21,13,27.31,72.69,17.40
1,1,1,21,14,27.41,72.59,17.40
1,1,1,21,15,27.33,72.67,17.39
1,1,1,22,0,28.10,71.90,18.06
1,1,1,22,1,28.08,71.92,18.05
1,1,1,22,2,28.02,71.98,18.05
1,1,1,22,3,28.13,71.87,18.06
1,1,1,22,4,28.05,71.95,18.04
1,1,1,22,5,28.02,71.98,18.05
1,1,1,22,6,28.11,71.89,18.04
1,1,1,22,7,28.08,71.92,18.05
1,1,1,22,8,28.03,71.97,18.05
1,1,1,22,9,28.10,71.90,18.04
1,1,1,22,10,28.00,72.00,18.04
1,1,1,22,11,28.05,71.95,18.04
1,1,1,22,12,28.10,71.90,18.06
1,1,1,22,13,28.04,71.96,18.05
1,1,1,22,14,28.06,71.94,18.05
1,1,1,22,15,28.05,71.95,18.06
1,1,1,23,0,28.61,71.39,18.72
1,1,1,23,1,28.59,71.41,18.70
1,1,1,23,2,28.59,71.41,18.72
1,1,1,23,3,28.70,71.30,18.71
1,1,1,23,4,28.66,71.34,18.71
1,1,1,23,5,28.67,71.33,18.72
1,1,1,23,6,28.67,71.33,18.72
1,1,1,23,7,28.63,71.37,18.72
1,1,1,23,8,28.66,71.34,18.71
1,1,1,23,9,28.60,71.40,18.72
1,1,1,23,10,28.64,71.36,18.72
1,1,1,23,11,28.61,71.39,18.71
1,1,1,23,12,28.69,71.31,18.72
1,1,1,23,13,28.63,71.37,18.73
1,1,1,23,14,28.63,71.37,18.71
1,1,1,23,15,28.66,71.34,18.72
1,1,1,24,0,29.22,70.78,19.38
1,1,1,24,1,29.15,70.85,19.39
1,1,1,24,2,29.15,70.85,19.39
1,1,1,24,3,29.15,70.85,19.39
1,1,1,24,4,29.18,70.82,19.38
1,1,1,24,5,29.26,70.74,19.39
1,1,1,24,6,29.19,70.81,19.38
